customer_id,customer_category
csid_12486,11
csid_12487,11
csid_12488,11
csid_12489,11
csid_12490,11
csid_12491,11
csid_12492,11
csid_12493,11
csid_12494,11
csid_12495,11
csid_12496,11
csid_12497,11
csid_12498,11
csid_12499,11
csid_12500,11
csid_12501,11
csid_12502,11
csid_12503,11
csid_12504,11
csid_12505,11
csid_12506,11
csid_12507,11
csid_12508,11
csid_12509,11
csid_12510,11
csid_12511,11
csid_12512,11
csid_12513,11
csid_12514,11
csid_12515,11
csid_12516,11
csid_12517,11
csid_12518,11
csid_12519,11
csid_12520,11
csid_12521,11
csid_12522,11
csid_12523,11
csid_12524,11
csid_12525,11
csid_12526,11
csid_12527,11
csid_12528,11
csid_12529,11
csid_12530,11
csid_12531,11
csid_12532,11
csid_12533,11
csid_12534,11
csid_12535,11
csid_12536,11
csid_12537,11
csid_12538,22
csid_12539,11
csid_12540,11
csid_12541,11
csid_12542,11
csid_12543,11
csid_12544,11
csid_12545,11
csid_12546,11
csid_12547,11
csid_12548,11
csid_12549,11
csid_12550,11
csid_12551,11
csid_12552,11
csid_12553,11
csid_12554,11
csid_12555,11
csid_12556,11
csid_12557,11
csid_12558,11
csid_12559,11
csid_12560,11
csid_12561,11
csid_12562,11
csid_12563,11
csid_12564,11
csid_12565,11
csid_12566,11
csid_12567,11
csid_12568,11
csid_12569,11
csid_12570,11
csid_12571,11
csid_12572,11
csid_12573,11
csid_12574,11
csid_12575,11
csid_12576,11
csid_12577,11
csid_12578,11
csid_12579,11
csid_12580,11
csid_12581,11
csid_12582,11
csid_12583,11
csid_12584,11
csid_12585,11
csid_12586,11
csid_12587,11
csid_12588,11
csid_12589,11
csid_12590,11
csid_12591,11
csid_12592,11
csid_12593,11
csid_12594,11
csid_12595,11
csid_12596,11
csid_12597,22
csid_12598,11
csid_12599,11
csid_12600,11
csid_12601,11
csid_12602,11
csid_12603,11
csid_12604,11
csid_12605,11
csid_12606,11
csid_12607,11
csid_12608,11
csid_12609,11
csid_12610,11
csid_12611,11
csid_12612,11
csid_12613,11
csid_12614,11
csid_12615,11
csid_12616,11
csid_12617,11
csid_12618,11
csid_12619,11
csid_12620,11
csid_12621,11
csid_12622,11
csid_12623,11
csid_12624,11
csid_12625,11
csid_12626,11
csid_12627,11
csid_12628,11
csid_12629,11
csid_12630,11
csid_12631,11
csid_12632,11
csid_12633,11
csid_12634,11
csid_12635,11
csid_12636,11
csid_12637,11
csid_12638,11
csid_12639,11
csid_12640,11
csid_12641,11
csid_12642,11
csid_12643,11
csid_12644,11
csid_12645,11
csid_12646,11
csid_12647,11
csid_12648,11
csid_12649,11
csid_12650,11
csid_12651,11
csid_12652,11
csid_12653,11
csid_12654,11
csid_12655,11
csid_12656,11
csid_12657,11
csid_12658,11
csid_12659,11
csid_12660,11
csid_12661,11
csid_12662,11
csid_12663,11
csid_12664,11
csid_12665,11
csid_12666,11
csid_12667,11
csid_12668,11
csid_12669,11
csid_12670,11
csid_12671,11
csid_12672,11
csid_12673,11
csid_12674,11
csid_12675,11
csid_12676,11
csid_12677,11
csid_12678,11
csid_12679,11
csid_12680,11
csid_12681,11
csid_12682,11
csid_12683,11
csid_12684,11
csid_12685,11
csid_12686,11
csid_12687,11
csid_12688,11
csid_12689,11
csid_12690,11
csid_12691,11
csid_12692,11
csid_12693,11
csid_12694,11
csid_12695,11
csid_12696,11
csid_12697,11
csid_12698,11
csid_12699,11
csid_12700,11
csid_12701,11
csid_12702,22
csid_12703,11
csid_12704,11
csid_12705,11
csid_12706,11
csid_12707,22
csid_12708,22
csid_12709,11
csid_12710,11
csid_12711,11
csid_12712,11
csid_12713,11
csid_12714,11
csid_12715,11
csid_12716,11
csid_12717,11
csid_12718,11
csid_12719,11
csid_12720,11
csid_12721,11
csid_12722,11
csid_12723,11
csid_12724,11
csid_12725,22
csid_12726,11
csid_12727,11
csid_12728,11
csid_12729,11
csid_12730,11
csid_12731,11
csid_12732,11
csid_12733,11
csid_12734,11
csid_12735,11
csid_12736,11
csid_12737,11
csid_12738,11
csid_12739,11
csid_12740,11
csid_12741,22
csid_12742,11
csid_12743,11
csid_12744,11
csid_12745,11
csid_12746,11
csid_12747,11
csid_12748,11
csid_12749,11
csid_12750,11
csid_12751,11
csid_12752,11
csid_12753,11
csid_12754,11
csid_12755,11
csid_12756,11
csid_12757,11
csid_12758,11
csid_12759,22
csid_12760,11
csid_12761,11
csid_12762,11
csid_12763,11
csid_12764,22
csid_12765,11
csid_12766,11
csid_12767,11
csid_12768,11
csid_12769,11
csid_12770,11
csid_12771,22
csid_12772,11
csid_12773,11
csid_12774,11
csid_12775,11
csid_12776,11
csid_12777,11
csid_12778,11
csid_12779,11
csid_12780,11
csid_12781,22
csid_12782,11
csid_12783,11
csid_12784,11
csid_12785,22
csid_12786,11
csid_12787,11
csid_12788,11
csid_12789,11
csid_12790,11
csid_12791,11
csid_12792,11
csid_12793,11
csid_12794,11
csid_12795,11
csid_12796,11
csid_12797,11
csid_12798,11
csid_12799,11
csid_12800,11
csid_12801,11
csid_12802,11
csid_12803,11
csid_12804,11
csid_12805,11
csid_12806,11
csid_12807,11
csid_12808,11
csid_12809,11
csid_12810,11
csid_12811,11
csid_12812,11
csid_12813,22
csid_12814,11
csid_12815,11
csid_12816,11
csid_12817,11
csid_12818,11
csid_12819,22
csid_12820,22
csid_12821,11
csid_12822,11
csid_12823,22
csid_12824,22
csid_12825,11
csid_12826,11
csid_12827,11
csid_12828,11
csid_12829,11
csid_12830,11
csid_12831,11
csid_12832,11
csid_12833,11
csid_12834,11
csid_12835,11
csid_12836,11
csid_12837,11
csid_12838,11
csid_12839,11
csid_12840,11
csid_12841,11
csid_12842,11
csid_12843,11
csid_12844,11
csid_12845,11
csid_12846,11
csid_12847,11
csid_12848,11
csid_12849,11
csid_12850,11
csid_12851,11
csid_12852,11
csid_12853,11
csid_12854,11
csid_12855,11
csid_12856,11
csid_12857,11
csid_12858,11
csid_12859,11
csid_12860,11
csid_12861,11
csid_12862,11
csid_12863,11
csid_12864,11
csid_12865,11
csid_12866,11
csid_12867,11
csid_12868,11
csid_12869,11
csid_12870,11
csid_12871,11
csid_12872,11
csid_12873,11
csid_12874,11
csid_12875,11
csid_12876,11
csid_12877,11
csid_12878,11
csid_12879,11
csid_12880,11
csid_12881,11
csid_12882,11
csid_12883,11
csid_12884,11
csid_12885,11
csid_12886,11
csid_12887,11
csid_12888,11
csid_12889,11
csid_12890,11
csid_12891,11
csid_12892,11
csid_12893,11
csid_12894,11
csid_12895,11
csid_12896,11
csid_12897,11
csid_12898,11
csid_12899,11
csid_12900,11
csid_12901,11
csid_12902,11
csid_12903,11
csid_12904,11
csid_12905,11
csid_12906,11
csid_12907,11
csid_12908,11
csid_12909,11
csid_12910,11
csid_12911,11
csid_12912,11
csid_12913,11
csid_12914,11
csid_12915,11
csid_12916,11
csid_12917,11
csid_12918,11
csid_12919,11
csid_12920,11
csid_12921,11
csid_12922,11
csid_12923,11
csid_12924,11
csid_12925,11
csid_12926,11
csid_12927,11
csid_12928,11
csid_12929,11
csid_12930,11
csid_12931,11
csid_12932,11
csid_12933,11
csid_12934,11
csid_12935,11
csid_12936,11
csid_12937,11
csid_12938,11
csid_12939,11
csid_12940,11
csid_12941,11
csid_12942,11
csid_12943,11
csid_12944,11
csid_12945,11
csid_12946,11
csid_12947,11
csid_12948,11
csid_12949,11
csid_12950,11
csid_12951,11
csid_12952,11
csid_12953,11
csid_12954,11
csid_12955,11
csid_12956,11
csid_12957,11
csid_12958,11
csid_12959,11
csid_12960,11
csid_12961,11
csid_12962,11
csid_12963,11
csid_12964,11
csid_12965,11
csid_12966,11
csid_12967,11
csid_12968,11
csid_12969,11
csid_12970,11
csid_12971,11
csid_12972,11
csid_12973,11
csid_12974,11
csid_12975,11
csid_12976,11
csid_12977,11
csid_12978,11
csid_12979,11
csid_12980,11
csid_12981,11
csid_12982,11
csid_12983,11
csid_12984,11
csid_12985,11
csid_12986,11
csid_12987,11
csid_12988,11
csid_12989,11
csid_12990,11
csid_12991,11
csid_12992,11
csid_12993,11
csid_12994,11
csid_12995,11
csid_12996,11
csid_12997,11
csid_12998,11
csid_12999,11
csid_13000,11
csid_13001,11
csid_13002,11
csid_13003,11
csid_13004,11
csid_13005,11
csid_13006,11
csid_13007,11
csid_13008,11
csid_13009,11
csid_13010,11
csid_13011,11
csid_13012,11
csid_13013,11
csid_13014,11
csid_13015,11
csid_13016,11
csid_13017,11
csid_13018,11
csid_13019,11
csid_13020,11
csid_13021,11
csid_13022,11
csid_13023,11
csid_13024,11
csid_13025,11
csid_13026,11
csid_13027,11
csid_13028,11
csid_13029,11
csid_13030,11
csid_13031,11
csid_13032,11
csid_13033,22
csid_13034,11
csid_13035,11
csid_13036,11
csid_13037,11
csid_13038,11
csid_13039,11
csid_13040,11
csid_13041,11
csid_13042,11
csid_13043,11
csid_13044,11
csid_13045,11
csid_13046,11
csid_13047,22
csid_13048,11
csid_13049,11
csid_13050,11
csid_13051,11
csid_13052,11
csid_13053,11
csid_13054,11
csid_13055,11
csid_13056,11
csid_13057,11
csid_13058,11
csid_13059,11
csid_13060,11
csid_13061,11
csid_13062,11
csid_13063,11
csid_13064,11
csid_13065,11
csid_13066,11
csid_13067,11
csid_13068,11
csid_13069,11
csid_13070,11
csid_13071,11
csid_13072,11
csid_13073,11
csid_13074,11
csid_13075,11
csid_13076,11
csid_13077,11
csid_13078,11
csid_13079,11
csid_13080,11
csid_13081,11
csid_13082,11
csid_13083,11
csid_13084,11
csid_13085,11
csid_13086,11
csid_13087,11
csid_13088,11
csid_13089,11
csid_13090,11
csid_13091,11
csid_13092,11
csid_13093,11
csid_13094,11
csid_13095,11
csid_13096,11
csid_13097,11
csid_13098,11
csid_13099,11
csid_13100,11
csid_13101,11
csid_13102,11
csid_13103,11
csid_13104,22
csid_13105,22
csid_13106,11
csid_13107,11
csid_13108,22
csid_13109,11
csid_13110,11
csid_13111,11
csid_13112,11
csid_13113,11
csid_13114,11
csid_13115,11
csid_13116,11
csid_13117,11
csid_13118,11
csid_13119,11
csid_13120,11
csid_13121,11
csid_13122,11
csid_13123,11
csid_13124,11
csid_13125,11
csid_13126,11
csid_13127,11
csid_13128,11
csid_13129,11
csid_13130,11
csid_13131,11
csid_13132,11
csid_13133,11
csid_13134,11
csid_13135,11
csid_13136,11
csid_13137,11
csid_13138,11
csid_13139,11
csid_13140,11
csid_13141,11
csid_13142,11
csid_13143,11
csid_13144,11
csid_13145,11
csid_13146,11
csid_13147,11
csid_13148,11
csid_13149,22
csid_13150,11
csid_13151,11
csid_13152,11
csid_13153,11
csid_13154,11
csid_13155,11
csid_13156,11
csid_13157,11
csid_13158,11
csid_13159,11
csid_13160,11
csid_13161,22
csid_13162,11
csid_13163,11
csid_13164,22
csid_13165,11
csid_13166,11
csid_13167,11
csid_13168,22
csid_13169,11
csid_13170,11
csid_13171,11
csid_13172,11
csid_13173,11
csid_13174,11
csid_13175,11
csid_13176,11
csid_13177,11
csid_13178,11
csid_13179,11
csid_13180,11
csid_13181,11
csid_13182,22
csid_13183,11
csid_13184,11
csid_13185,22
csid_13186,11
csid_13187,11
csid_13188,22
csid_13189,11
csid_13190,11
csid_13191,11
csid_13192,11
csid_13193,11
csid_13194,11
csid_13195,11
csid_13196,11
csid_13197,11
csid_13198,11
csid_13199,11
csid_13200,11
csid_13201,11
csid_13202,11
csid_13203,11
csid_13204,11
csid_13205,11
csid_13206,11
csid_13207,11
csid_13208,11
csid_13209,11
csid_13210,11
csid_13211,11
csid_13212,11
csid_13213,11
csid_13214,11
csid_13215,11
csid_13216,11
csid_13217,11
csid_13218,11
csid_13219,11
csid_13220,11
csid_13221,11
csid_13222,11
csid_13223,11
csid_13224,11
csid_13225,11
csid_13226,11
csid_13227,22
csid_13228,11
csid_13229,11
csid_13230,11
csid_13231,11
csid_13232,11
csid_13233,11
csid_13234,11
csid_13235,11
csid_13236,11
csid_13237,11
csid_13238,11
csid_13239,11
csid_13240,11
csid_13241,11
csid_13242,11
csid_13243,11
csid_13244,11
csid_13245,11
csid_13246,11
csid_13247,11
csid_13248,11
csid_13249,11
csid_13250,11
csid_13251,11
csid_13252,11
csid_13253,11
csid_13254,11
csid_13255,11
csid_13256,11
csid_13257,11
csid_13258,11
csid_13259,11
csid_13260,11
csid_13261,11
csid_13262,11
csid_13263,11
csid_13264,11
csid_13265,11
csid_13266,11
csid_13267,11
csid_13268,11
csid_13269,11
csid_13270,11
csid_13271,11
csid_13272,11
csid_13273,11
csid_13274,11
csid_13275,11
csid_13276,11
csid_13277,11
csid_13278,11
csid_13279,11
csid_13280,11
csid_13281,11
csid_13282,22
csid_13283,11
csid_13284,11
csid_13285,11
csid_13286,11
csid_13287,11
csid_13288,11
csid_13289,11
csid_13290,11
csid_13291,11
csid_13292,11
csid_13293,11
csid_13294,11
csid_13295,11
csid_13296,11
csid_13297,11
csid_13298,11
csid_13299,11
csid_13300,11
csid_13301,11
csid_13302,11
csid_13303,11
csid_13304,11
csid_13305,11
csid_13306,11
csid_13307,11
csid_13308,11
csid_13309,11
csid_13310,11
csid_13311,11
csid_13312,11
csid_13313,11
csid_13314,11
csid_13315,11
csid_13316,11
csid_13317,11
csid_13318,11
csid_13319,11
csid_13320,11
csid_13321,11
csid_13322,11
csid_13323,11
csid_13324,11
csid_13325,11
csid_13326,11
csid_13327,11
csid_13328,11
csid_13329,11
csid_13330,11
csid_13331,11
csid_13332,22
csid_13333,11
csid_13334,11
csid_13335,11
csid_13336,11
csid_13337,11
csid_13338,11
csid_13339,11
csid_13340,11
csid_13341,11
csid_13342,11
csid_13343,11
csid_13344,11
csid_13345,22
csid_13346,22
csid_13347,11
csid_13348,11
csid_13349,11
csid_13350,11
csid_13351,11
csid_13352,11
csid_13353,11
csid_13354,11
csid_13355,11
csid_13356,11
csid_13357,11
csid_13358,11
csid_13359,11
csid_13360,11
csid_13361,11
csid_13362,11
csid_13363,11
csid_13364,11
csid_13365,11
csid_13366,11
csid_13367,11
csid_13368,11
csid_13369,11
csid_13370,11
csid_13371,11
csid_13372,11
csid_13373,11
csid_13374,11
csid_13375,11
csid_13376,11
csid_13377,11
csid_13378,11
csid_13379,11
csid_13380,11
csid_13381,11
csid_13382,11
csid_13383,11
csid_13384,11
csid_13385,11
csid_13386,11
csid_13387,11
csid_13388,11
csid_13389,11
csid_13390,11
csid_13391,11
csid_13392,11
csid_13393,11
csid_13394,11
csid_13395,11
csid_13396,11
csid_13397,11
csid_13398,11
csid_13399,11
csid_13400,11
csid_13401,11
csid_13402,11
csid_13403,11
csid_13404,11
csid_13405,11
csid_13406,11
csid_13407,11
csid_13408,11
csid_13409,11
csid_13410,11
csid_13411,11
csid_13412,11
csid_13413,11
csid_13414,11
csid_13415,11
csid_13416,11
csid_13417,22
csid_13418,11
csid_13419,11
csid_13420,11
csid_13421,11
csid_13422,11
csid_13423,11
csid_13424,22
csid_13425,11
csid_13426,11
csid_13427,11
csid_13428,11
csid_13429,11
csid_13430,11
csid_13431,11
csid_13432,22
csid_13433,11
csid_13434,11
csid_13435,11
csid_13436,11
csid_13437,11
csid_13438,22
csid_13439,11
csid_13440,11
csid_13441,11
csid_13442,11
csid_13443,11
csid_13444,11
csid_13445,11
csid_13446,11
csid_13447,11
csid_13448,11
csid_13449,11
csid_13450,11
csid_13451,22
csid_13452,11
csid_13453,11
csid_13454,11
csid_13455,11
csid_13456,11
csid_13457,11
csid_13458,11
csid_13459,11
csid_13460,11
csid_13461,11
csid_13462,11
csid_13463,11
csid_13464,11
csid_13465,11
csid_13466,11
csid_13467,11
csid_13468,11
csid_13469,11
csid_13470,11
csid_13471,22
csid_13472,11
csid_13473,11
csid_13474,11
csid_13475,11
csid_13476,11
csid_13477,11
csid_13478,22
csid_13479,11
csid_13480,11
csid_13481,11
csid_13482,11
csid_13483,11
csid_13484,22
csid_13485,11
csid_13486,11
csid_13487,11
csid_13488,11
csid_13489,11
csid_13490,11
csid_13491,11
csid_13492,11
csid_13493,11
csid_13494,11
csid_13495,11
csid_13496,11
csid_13497,11
csid_13498,11
csid_13499,11
csid_13500,22
csid_13501,11
csid_13502,11
csid_13503,11
csid_13504,11
csid_13505,11
csid_13506,11
csid_13507,11
csid_13508,11
csid_13509,11
csid_13510,11
csid_13511,11
csid_13512,11
csid_13513,11
csid_13514,11
csid_13515,11
csid_13516,11
csid_13517,11
csid_13518,11
csid_13519,11
csid_13520,11
csid_13521,11
csid_13522,11
csid_13523,11
csid_13524,11
csid_13525,11
csid_13526,11
csid_13527,11
csid_13528,11
csid_13529,11
csid_13530,11
csid_13531,11
csid_13532,11
csid_13533,11
csid_13534,11
csid_13535,11
csid_13536,22
csid_13537,11
csid_13538,11
csid_13539,11
csid_13540,11
csid_13541,11
csid_13542,11
csid_13543,11
csid_13544,11
csid_13545,11
csid_13546,11
csid_13547,11
csid_13548,11
csid_13549,11
csid_13550,11
csid_13551,11
csid_13552,11
csid_13553,22
csid_13554,11
csid_13555,11
csid_13556,11
csid_13557,11
csid_13558,11
csid_13559,11
csid_13560,11
csid_13561,11
csid_13562,11
csid_13563,11
csid_13564,11
csid_13565,11
csid_13566,11
csid_13567,11
csid_13568,22
csid_13569,11
csid_13570,11
csid_13571,11
csid_13572,11
csid_13573,11
csid_13574,22
csid_13575,11
csid_13576,11
csid_13577,11
csid_13578,11
csid_13579,11
csid_13580,11
csid_13581,11
csid_13582,11
csid_13583,11
csid_13584,22
csid_13585,11
csid_13586,22
csid_13587,11
csid_13588,11
csid_13589,11
csid_13590,11
csid_13591,11
csid_13592,11
csid_13593,11
csid_13594,11
csid_13595,11
csid_13596,11
csid_13597,11
csid_13598,11
csid_13599,11
csid_13600,11
csid_13601,11
csid_13602,11
csid_13603,11
csid_13604,11
csid_13605,11
csid_13606,22
csid_13607,11
csid_13608,11
csid_13609,11
csid_13610,11
csid_13611,11
csid_13612,11
csid_13613,22
csid_13614,22
csid_13615,11
csid_13616,11
csid_13617,11
csid_13618,11
csid_13619,11
csid_13620,11
csid_13621,11
csid_13622,11
csid_13623,11
csid_13624,11
csid_13625,11
csid_13626,11
csid_13627,11
csid_13628,11
csid_13629,11
csid_13630,22
csid_13631,11
csid_13632,11
csid_13633,11
csid_13634,11
csid_13635,11
csid_13636,11
csid_13637,11
csid_13638,11
csid_13639,11
csid_13640,11
csid_13641,11
csid_13642,11
csid_13643,11
csid_13644,11
csid_13645,11
csid_13646,11
csid_13647,11
csid_13648,11
csid_13649,11
csid_13650,11
csid_13651,11
csid_13652,11
csid_13653,11
csid_13654,11
csid_13655,11
csid_13656,11
csid_13657,11
csid_13658,11
csid_13659,11
csid_13660,11
csid_13661,11
csid_13662,11
csid_13663,11
csid_13664,11
csid_13665,11
csid_13666,11
csid_13667,11
csid_13668,11
csid_13669,11
csid_13670,11
csid_13671,22
csid_13672,11
csid_13673,11
csid_13674,11
csid_13675,11
csid_13676,11
csid_13677,11
csid_13678,11
csid_13679,11
csid_13680,11
csid_13681,11
csid_13682,11
csid_13683,11
csid_13684,11
csid_13685,11
csid_13686,11
csid_13687,11
csid_13688,11
csid_13689,11
csid_13690,11
csid_13691,11
csid_13692,11
csid_13693,11
csid_13694,11
csid_13695,11
csid_13696,11
csid_13697,11
csid_13698,11
csid_13699,11
csid_13700,11
csid_13701,11
csid_13702,11
csid_13703,11
csid_13704,11
csid_13705,11
csid_13706,11
csid_13707,11
csid_13708,11
csid_13709,11
csid_13710,11
csid_13711,11
csid_13712,11
csid_13713,11
csid_13714,11
csid_13715,11
csid_13716,11
csid_13717,11
csid_13718,11
csid_13719,11
csid_13720,11
csid_13721,11
csid_13722,11
csid_13723,11
csid_13724,11
csid_13725,11
csid_13726,11
csid_13727,11
csid_13728,11
csid_13729,11
csid_13730,11
csid_13731,11
csid_13732,11
csid_13733,11
csid_13734,11
csid_13735,22
csid_13736,11
csid_13737,11
csid_13738,11
csid_13739,11
csid_13740,11
csid_13741,11
csid_13742,22
csid_13743,11
csid_13744,11
csid_13745,11
csid_13746,11
csid_13747,11
csid_13748,11
csid_13749,11
csid_13750,11
csid_13751,11
csid_13752,22
csid_13753,11
csid_13754,11
csid_13755,11
csid_13756,11
csid_13757,11
csid_13758,11
csid_13759,11
csid_13760,11
csid_13761,11
csid_13762,11
csid_13763,11
csid_13764,11
csid_13765,11
csid_13766,11
csid_13767,11
csid_13768,11
csid_13769,11
csid_13770,11
csid_13771,11
csid_13772,11
csid_13773,11
csid_13774,11
csid_13775,11
csid_13776,11
csid_13777,11
csid_13778,11
csid_13779,11
csid_13780,11
csid_13781,22
csid_13782,11
csid_13783,22
csid_13784,22
csid_13785,11
csid_13786,11
csid_13787,11
csid_13788,22
csid_13789,11
csid_13790,11
csid_13791,11
csid_13792,11
csid_13793,11
csid_13794,11
csid_13795,22
csid_13796,11
csid_13797,11
csid_13798,11
csid_13799,11
csid_13800,11
csid_13801,11
csid_13802,11
csid_13803,11
csid_13804,11
csid_13805,11
csid_13806,11
csid_13807,22
csid_13808,11
csid_13809,11
csid_13810,11
csid_13811,22
csid_13812,11
csid_13813,11
csid_13814,22
csid_13815,11
csid_13816,11
csid_13817,11
csid_13818,11
csid_13819,11
csid_13820,11
csid_13821,22
csid_13822,11
csid_13823,11
csid_13824,11
csid_13825,22
csid_13826,11
csid_13827,11
csid_13828,11
csid_13829,11
csid_13830,11
csid_13831,11
csid_13832,22
csid_13833,11
csid_13834,11
csid_13835,11
csid_13836,22
csid_13837,11
csid_13838,11
csid_13839,11
csid_13840,11
csid_13841,11
csid_13842,11
csid_13843,11
csid_13844,11
csid_13845,11
csid_13846,11
csid_13847,22
csid_13848,11
csid_13849,11
csid_13850,11
csid_13851,11
csid_13852,11
csid_13853,11
csid_13854,11
csid_13855,11
csid_13856,11
csid_13857,11
csid_13858,11
csid_13859,22
csid_13860,11
csid_13861,11
csid_13862,11
csid_13863,11
csid_13864,11
csid_13865,11
csid_13866,22
csid_13867,11
csid_13868,11
csid_13869,11
csid_13870,11
csid_13871,11
csid_13872,11
csid_13873,11
csid_13874,11
csid_13875,11
csid_13876,22
csid_13877,11
csid_13878,11
csid_13879,11
csid_13880,11
csid_13881,11
csid_13882,11
csid_13883,11
csid_13884,11
csid_13885,11
csid_13886,11
csid_13887,11
csid_13888,11
csid_13889,11
csid_13890,11
csid_13891,11
csid_13892,11
csid_13893,11
csid_13894,11
csid_13895,11
csid_13896,11
csid_13897,11
csid_13898,11
csid_13899,11
csid_13900,11
csid_13901,11
csid_13902,11
csid_13903,11
csid_13904,11
csid_13905,22
csid_13906,11
csid_13907,11
csid_13908,11
csid_13909,11
csid_13910,11
csid_13911,11
csid_13912,11
csid_13913,11
csid_13914,11
csid_13915,11
csid_13916,11
csid_13917,11
csid_13918,22
csid_13919,11
csid_13920,11
csid_13921,11
csid_13922,22
csid_13923,11
csid_13924,11
csid_13925,11
csid_13926,22
csid_13927,11
csid_13928,11
csid_13929,11
csid_13930,11
csid_13931,11
csid_13932,11
csid_13933,11
csid_13934,11
csid_13935,22
csid_13936,11
csid_13937,11
csid_13938,11
csid_13939,22
csid_13940,11
csid_13941,11
csid_13942,11
csid_13943,11
csid_13944,11
csid_13945,22
csid_13946,11
csid_13947,11
csid_13948,11
csid_13949,11
csid_13950,11
csid_13951,11
csid_13952,11
csid_13953,11
csid_13954,22
csid_13955,22
csid_13956,11
csid_13957,11
csid_13958,11
csid_13959,11
csid_13960,11
csid_13961,11
csid_13962,11
csid_13963,11
csid_13964,11
csid_13965,11
csid_13966,22
csid_13967,11
csid_13968,11
csid_13969,11
csid_13970,11
csid_13971,11
csid_13972,11
csid_13973,11
csid_13974,11
csid_13975,11
csid_13976,11
csid_13977,11
csid_13978,11
csid_13979,11
csid_13980,11
csid_13981,11
csid_13982,11
csid_13983,11
csid_13984,11
csid_13985,11
csid_13986,11
csid_13987,11
csid_13988,11
csid_13989,11
csid_13990,11
csid_13991,11
csid_13992,11
csid_13993,11
csid_13994,11
csid_13995,11
csid_13996,11
csid_13997,11
csid_13998,11
csid_13999,11
csid_14000,11
csid_14001,11
csid_14002,11
csid_14003,11
csid_14004,11
csid_14005,11
csid_14006,11
csid_14007,11
csid_14008,11
csid_14009,11
csid_14010,11
csid_14011,11
csid_14012,11
csid_14013,11
csid_14014,11
csid_14015,11
csid_14016,11
csid_14017,22
csid_14018,11
csid_14019,11
csid_14020,11
csid_14021,11
csid_14022,11
csid_14023,11
csid_14024,11
csid_14025,22
csid_14026,11
csid_14027,11
csid_14028,11
csid_14029,11
csid_14030,11
csid_14031,11
csid_14032,11
csid_14033,11
csid_14034,11
csid_14035,11
csid_14036,11
csid_14037,11
csid_14038,11
csid_14039,11
csid_14040,11
csid_14041,22
csid_14042,11
csid_14043,11
csid_14044,22
csid_14045,11
csid_14046,22
csid_14047,11
csid_14048,11
csid_14049,11
csid_14050,11
csid_14051,11
csid_14052,11
csid_14053,11
csid_14054,11
csid_14055,11
csid_14056,11
csid_14057,11
csid_14058,11
csid_14059,11
csid_14060,11
csid_14061,11
csid_14062,11
csid_14063,11
csid_14064,11
csid_14065,11
csid_14066,11
csid_14067,11
csid_14068,11
csid_14069,11
csid_14070,11
csid_14071,11
csid_14072,11
csid_14073,11
csid_14074,11
csid_14075,11
csid_14076,11
csid_14077,11
csid_14078,11
csid_14079,11
csid_14080,11
csid_14081,11
csid_14082,11
csid_14083,11
csid_14084,11
csid_14085,11
csid_14086,11
csid_14087,11
csid_14088,11
csid_14089,11
csid_14090,22
csid_14091,11
csid_14092,11
csid_14093,11
csid_14094,11
csid_14095,11
csid_14096,22
csid_14097,11
csid_14098,11
csid_14099,11
csid_14100,11
csid_14101,11
csid_14102,11
csid_14103,11
csid_14104,11
csid_14105,11
csid_14106,11
csid_14107,11
csid_14108,11
csid_14109,11
csid_14110,11
csid_14111,11
csid_14112,11
csid_14113,11
csid_14114,11
csid_14115,11
csid_14116,22
csid_14117,11
csid_14118,11
csid_14119,11
csid_14120,11
csid_14121,11
csid_14122,11
csid_14123,11
csid_14124,11
csid_14125,11
csid_14126,11
csid_14127,11
csid_14128,11
csid_14129,11
csid_14130,11
csid_14131,11
csid_14132,11
csid_14133,11
csid_14134,11
csid_14135,11
csid_14136,11
csid_14137,11
csid_14138,22
csid_14139,11
csid_14140,11
csid_14141,11
csid_14142,11
csid_14143,11
csid_14144,11
csid_14145,11
csid_14146,11
csid_14147,11
csid_14148,11
csid_14149,11
csid_14150,11
csid_14151,11
csid_14152,22
csid_14153,11
csid_14154,11
csid_14155,11
csid_14156,11
csid_14157,11
csid_14158,11
csid_14159,11
csid_14160,11
csid_14161,11
csid_14162,11
csid_14163,11
csid_14164,11
csid_14165,11
csid_14166,11
csid_14167,11
csid_14168,11
csid_14169,11
csid_14170,11
csid_14171,11
csid_14172,11
csid_14173,11
csid_14174,11
csid_14175,11
csid_14176,11
csid_14177,11
csid_14178,11
csid_14179,11
csid_14180,11
csid_14181,11
csid_14182,11
csid_14183,11
csid_14184,11
csid_14185,11
csid_14186,11
csid_14187,11
csid_14188,11
csid_14189,11
csid_14190,11
csid_14191,11
csid_14192,11
csid_14193,11
csid_14194,11
csid_14195,11
csid_14196,11
csid_14197,11
csid_14198,22
csid_14199,22
csid_14200,11
csid_14201,11
csid_14202,22
csid_14203,22
csid_14204,11
csid_14205,11
csid_14206,11
csid_14207,11
csid_14208,11
csid_14209,11
csid_14210,11
csid_14211,11
csid_14212,11
csid_14213,11
csid_14214,11
csid_14215,11
csid_14216,11
csid_14217,11
csid_14218,11
csid_14219,11
csid_14220,11
csid_14221,11
csid_14222,11
csid_14223,11
csid_14224,11
csid_14225,11
csid_14226,11
csid_14227,11
csid_14228,11
csid_14229,11
csid_14230,11
csid_14231,11
csid_14232,11
csid_14233,11
